type,id,tags.crossing,tags.highway,tags.junction,tags.name,tags.note,tags.name:vi,tags.access,tags.traffic_signals:direction,tags.fixme,nodes,tags.lanes,tags.surface,tags.name:en,tags.ref,tags.name:zh,tags.hgv,tags.maxweight:conditional,tags.maxweight,tags.maxspeed,tags.oneway,tags.motor_vehicle,tags.motorcycle,tags.bicycle,tags.mofa,tags.moped,tags.old_name,tags.motorcar,tags.bus:lanes,tags.motor_vehicle:lanes,tags.motorcycle:lanes,tags.taxi:lanes,tags.foot,tags.bridge,tags.layer,tags.horse,tags.alt_name,tags.service,tags.bicycle:oneway,tags.addr:district,tags.motorcycle:oneway,tags.construction,tags.int_ref,tags.hgv:lanes,tags.moped:lanes,tags.addr:city,tags.destination:street:backward,tags.destination:street:forward,tags.description,tags.turn:lanes:forward,tags.oneway:bicycle,tags.oneway:hgv,tags.oneway:moped,tags.oneway:motorcycle,tags.oneway:psv,tags.lanes:backward,tags.lanes:forward,tags.turn:lanes,tags.mofa:lanes,tags.footway,tags.bus,tags.oneway:motorcar,tags.hgv:conditional,tags.motorroad,tags.lanes:motorcycle,tags.cycleway,tags.surfaces,tags.maxspeed:bus,tags.maxspeed:hgv,tags.maxspeed:hgv_articulated,tags.maxspeed:motor_vehicle,tags.hgv_articulated,tags.psv:conditional,tags.moped:oneway,tags.destination:street,tags.maxweight:hgv,tags.maxweight:hgv:conditional,tags.maxweight:hgv_articulated,tags.overtaking,tags.motor_vehicle:conditional,tags.addr:subdistrict,tags.psv,tags.area,tags.car,tags.maxheight,tags.maxweight:lanes,tags.destination:ref,tags.source,tags.maxspeed:articulated_hgv,tags.maxspeed:motor_car,tags.hgv_articulated:conditional,tags.name:de,tags.destination:district,tags.bus:conditional,tags.ski,tags.snowmobile,tags.wheelchair,tags.turn:lanes:backward,tags.oneway:mopeds,tags.amenity,tags.religion,tags.sidewalk,tags.old_name:fr,tags.old_name:vi,tags.name:ja,tags.name:th,tags.oneway:mofa,tags.lit,tags.name:vi-hani,tags.old_name:en,tags.old_name:zh,tags.width,tags.old_name:1955-1975,tags.old_name:1897-1955,tags.old_name:1871-1897,tags.name:id,tags.maxspeed:lanes,tags.source:maxspeed,tags.maxspeed:motorcar,tags.destination:street:to,tags.taxi:conditional,tags.bicycle:lanes,tags.tunnel,tags.proposed,tags.destination:lanes,tags.destination:street:en,tags.level,tags.destination:int_ref,tags.covered,tags.truck,tags.lanes:bus,tags.lanes:motor_vehicle,tags.motorcycle:conditional,tags.stop,tags.minspeed,tags.bridge:name,tags.alt_name:en,tags.vehicle,tags.motorcar:forward,tags.date,tags.lay,tags.motorcycle:lanes:foward,tags.motor_vehicle:lanes:forward,tags.lanes:motorcycle:forward,tags.narrow,tags.information,tags.postal_code,tags.maxpeed:hgv,tags.hgv;conditional,tags.cutting,tags.maxspeed:advisory,tags.destination:forward
way,379717988,,residential,,Hẻm 118 Huỳnh Thiện Lộc,,,,,,"[3830454350, 5001800230, 3830454358, 3830454351, 5093741212, 5001800227, 3830454352, 5093741215, 5001800224, 5772107345, 5772107346, 3830454361, 5093747251, 3830454362, 5001800222, 5001800223]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,382983067,,residential,,Hẻm 26/20 Đinh Tiên Hoàng,,,,,,"[3861856287, 3861856288]",,,,,,,,,,no,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,383271383,,residential,,,,,,,,"[3865027258, 3865027259, 3865027260]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385434479,,residential,,Hẻm 131 Thành Thái,,,,,,"[3887803773, 5073779376, 5073779360, 3887803774]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385434480,,residential,,Hẻm 135 Thành Thái,,,,,,"[3887803775, 3887803776, 5073779375, 3887803777]",,asphalt,,,,,,,,,no,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385437767,,residential,,Hẻm 117 Thành Thái,,,,,,"[3887803778, 3887838908, 3887838909]",,asphalt,,,,,,,,,no,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385437770,,service,,,,,,,,"[3887838925, 3887838926, 3887838927]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385437773,,residential,,Hẻm 186 Thành Thái,,,,,,"[5060404758, 5060404765, 3887838921, 3887838930]",,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385438625,,residential,,Hẻm 134 Thành Thái,,,,,,"[3887838920, 5060404756, 5060404755]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385438626,,residential,,Hẻm 104 Thành Thái,,,,,,"[3887838919, 5060404748, 5060404746, 3887850958, 3887841455]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399565536,,residential,,Hẻm 91 Nguyễn Trọng Tuyển,,,,,,"[4022967378, 4022967379, 4022967380, 5765007162, 5352159372, 2290183613]",,,,,,,,,,yes,,,,,,,,,,,,,,,,Nguyễn Văn Tiết,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nguyen Van Tiet,,,,,,,,,,,,,,,
way,400551161,,residential,,Đường số 2,,,,,,"[366375998, 5767600862, 5767601352, 4031006189, 4031006956, 5767601342, 4031006190]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,402927262,,primary,,Phạm Văn Đồng,,,,,,"[4053262318, 6793877416]",6,asphalt,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,402927264,,primary,,Phạm Văn Đồng,,,,,,"[4053262291, 6791416072]",3,asphalt,,,,,,,40,yes,,,,,,,,designated||,,,,,yes,1,,,,,,,,,no|yes|yes,,,,,,,,,,,,,,,,,,,,yes,,,,80,60,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,402927265,,primary,,Phạm Văn Đồng,,,,,,"[4053262308, 6793877421, 4053262315, 4067978576, 4053262343]",3,asphalt,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,402927266,,primary,,Phạm Văn Đồng,,,,,,"[4053262407, 4053262406, 5740707055]",,,,,,,,,60,yes,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,402927267,,residential,,,,,,,,"[4053262389, 4053262397]",,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,402927269,,residential,,,,,,,,"[5740707055, 4053262404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,408228210,,residential,,Châu Thới,,,,,,"[4014197867, 366432923, 2930534052]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,447642550,,primary,,Phạm Văn Đồng,,,,,,"[4053262290, 4053262292, 5742410689, 4447252166]",3,asphalt,,,,,,,60,yes,,,,,,,,designated||,,,,,yes,1,,,,,,,,,no|yes|yes,,,,,,,,,,,,,,,,,,,,,,,,80,60,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,447642551,,primary,,Phạm Văn Đồng,,,,,,"[6793877416, 6793877415, 4053262291]",3,asphalt,,,,,,,40,yes,,,,,,,,designated||,,,,,yes,1,,,,,,,,,no|yes|yes,,,,,,,,,,,,,,,,,,,,yes,,,,80,60,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,447642555,,primary,,Phạm Văn Đồng,,,,,,"[4053262343, 4053262393, 5740707056]",,asphalt,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,447642557,,primary,,Phạm Văn Đồng,,,,,,"[4447252167, 4053262325, 6793877414, 4053262318]",3,asphalt,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449212104,,primary,,Phạm Văn Đồng,,,,,,"[4461835741, 4461835742, 4053262290]",3,asphalt,,,,,,,60,yes,,,,,,,,designated||,,,,,yes,1,,,,,,,,,no|yes|yes,,,,,,,,,,,,,,,,,,,,,,,,80,60,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,456579956,,residential,,Đường Nguyễn Văn Vịnh,,,,,,"[6640262830, 3806810138, 4929831381, 4535195840, 6753590454, 6736620543, 4929831385, 6736620544, 4528272981, 6736287852, 3806810119, 6747338848, 4528272982, 6736287854, 4550523289, 6736287853, 4528272983, 4528272984, 6736287855, 4534307180, 4528272985, 5772260868, 5772260869]",2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,472472160,,residential,,Hẻm 173 Thành Thái,,,,,,"[3887793637, 4666708933, 4666708934]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,493174179,,tertiary,,Bạch Đằng,,,,,,"[4008844510, 4851135072, 4851135071, 5435412018, 4851135070]",,,,,,,,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,502918102,,tertiary,,Hẻm 995 Hồng Bàng,,,,,,"[3806809748, 3806809747]",2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,511205581,,tertiary,,Hẻm 995 Hồng Bàng,,,,,,"[3806809747, 3806809746, 3806809745, 3806809744, 3806809743, 3806809742, 4608229071, 5813660468, 3806809741, 5001123421, 5001123467, 5001123427, 3806809738, 3806809737, 3806809736, 3806809735, 3806809732, 3806809731, 3806809730, 5001123444, 3806809729, 3806809728, 366467837]",2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,520598285,,residential,,Hẻm 101 Thành Thái,,,,,,"[5073779362, 3887838909, 3887838910]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,523162070,,residential,,Hẻm 173 Thoại Ngọc Hầu,,,,,,"[3830454327, 3830454328, 3830454329, 3830454330, 3830454331, 3830454332]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568254253,,tertiary,,Đường Hồng Bàng,,,,,,"[4984435440, 4984435441, 4984435442, 4984435443, 3806809747]",1,asphalt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568287093,,primary,,Phạm Văn Đồng,,,,,,"[5740707056, 4053262397]",,,,,,,,,60,yes,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568287097,,primary,,Phạm Văn Đồng,,,,,,"[4053262403, 4053262399, 4447252167]",,asphalt,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604140498,,residential,,Hẻm 8 Đinh Bộ Lĩnh,,,,,,"[5777195879, 5777195878, 760842137, 760842135, 760844027, 3210998012, 5777195874, 3915814321, 3915814322]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604177378,,secondary,,Hồng Hà,,,,,,"[5727064159, 3807705412, 3807705411, 3807705410]",,asphalt,,,,,,,50,yes,,,yes,,,,,,,,,yes,,,yes,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,606525371,,primary,,Phạm Văn Đồng,,,,,,"[5750497293, 4068001397, 4068001398, 4068001399, 4068001400, 4068001401, 4068001402, 5742717937, 4068001403, 4068001404, 4068001405, 4053262407]",,,,,,,,,70,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,680569922,,tertiary,,Bắc Hải,,,,,,"[6372499817, 4878046790, 4014197867]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quan 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,702604610,,primary,,Phạm Văn Đồng,,,,,,"[4447252166, 4053262308]",6,asphalt,,,,,,,60,yes,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,702604937,,primary,,Phạm Văn Đồng,,,,,,"[5740707055, 4053262403]",,,,,,,,,60,yes,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,715534854,,footway,,,,,,,,"[3806810132, 6724739414]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,716889928,,tertiary,,Kênh Tân Hóa,,,,,,"[3806809750, 3806809749, 3806809748]",1,asphalt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,719431145,,tertiary,,,,,,,,"[745747049, 4001093366]",2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722328861,,motorway,,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,Nhánh B1,,,,,"[4001093366, 5963155984, 5963104798, 5963104795, 5963144335]",3,asphalt,,CT01,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172513448,,trunk_link,,,,,,,,"[4066307266, 1834117028]",2,asphalt,,,,,,,30,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mai Chí Thọ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,404351361,,trunk,,Xa Lộ Hà Nội,,,,,,"[1834116801, 4066321008, 4066321009, 4066321010]",2,asphalt,,,,,,,70,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,404351363,,trunk_link,,,,,,,,"[2360063334, 4066321023, 4066321025, 4066321026, 4066321027, 4066321028, 2623035424]",1,asphalt,,,,,,,60,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,404353951,,trunk_link,,,,,,,,"[5735567932, 4066319830, 4066319831, 4066319832]",1,asphalt,,,,,,,60,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,404368564,,primary,,Xa Lộ Hà Nội,,,,,,"[4066414552, 4934947998, 4066414555, 4066470690, 4066470691, 5778616002]",2,asphalt,,QL.52,,,,,50,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604465084,,trunk,,Xa Lộ Hà Nội,,,,,,"[4066319836, 4066319840, 5735567932]",3,asphalt,,,,,,,50,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,687486645,,trunk_link,,Song Hành,,,,,,"[3985459708, 6627063936, 4066304452, 3985459709, 4066304451, 3985459710, 4066321010]",1,asphalt,Song Hanh,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,693659217,,residential,,,,,,,,"[6512450983, 4066349479]",,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,706601814,,trunk_link,,,,,,,,"[4066405828, 6639916353, 6639916352, 6639916351, 6639916350, 714480394]",2,asphalt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL25B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,720360983,,primary,,Xa Lộ Hà Nội,,,,,,"[4066414552, 4066458578, 4066458579, 4066470692, 5778616002]",2,asphalt,,QL.52,,,,,50,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722308472,,trunk,,Xa Lộ Hà Nội,,,,,,"[4066314188, 6775351398, 6786431318]",4,asphalt,,QL.52,,,,,,yes,,no,no,no,no,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,80,60,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722308477,,residential,,,,,,,,"[4066314188, 2028466023]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722308478,,trunk,,Xa Lộ Hà Nội,,,,,,"[6786431319, 6775351400, 4066314188]",5,asphalt,,QL.52,,,,,80,yes,,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,through|through|through|through;right|through;right,,,,,,yes,,,,80,60,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,723560322,,trunk,,Xa Lộ Hà Nội,,,,,,"[4066307266, 6754400267]",4,asphalt,,QL.52,,,,,80,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32581794,,residential,,Thích Bửu Đăng,,,,,,"[366386113, 366452694, 5782013097, 2838823858, 366426391, 5782013100, 5738537565, 2838823857, 5782013138, 3640206053, 5782013106, 3640206043, 3640206046, 366405756, 3640206048, 3640206040, 3640206044, 3640206039, 5782013131, 5782013120, 5782013124, 3640206047, 3640206052, 3640206042, 4067989294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
