level,max_velocity,name,type,id,lat,lon,tags.highway,tags.railway,tags.traffic_signals,tags.barrier,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.operator,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,members,tags.hour_off,tags.hour_on,tags.type,tags.except,tags.restriction,tags.network,tags.public_transport,tags.bench,tags.shelter,tags.building,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.tourism,tags.car,tags.hgv,tags.area,tags.tactile_paving,tags.crossing_ref,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.entrance,tags.religion,tags.name:ru,tags.noexit,tags.cuisine,tags.diet:vegetarian,tags.diet:vegan,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.shop,tags.leisure,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:housename,tags.addr:postcode,tags.highway_1,tags.name:es,tags.width,tags.supervised,tags.name:pt,tags.description,tags.source:maxspeed,tags.fee,tags.parking,tags.tunnel,tags.proposed,tags.button_operated,tags.traffic_signals:sound,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.phone,tags.website,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.addr:place,tags.information,tags.ferry,tags.covered,tags.motorcar:forward,tags.footway
4,,Sư Van Hạnh,tertiary,1421,,,tertiary,,,,,Sư Van Hạnh,,,,,,,"[5794771169, 5794771153, 5794771170, 5794771171, 5794771172, 5794771173, 5794771174, 5794771175, 5794771176, 5794771177, 5045657150, 366450098]",,,Su Van Hanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,tertiary,1422,,,tertiary,,,,,,,,,,,,"[2433276952, 4629145035]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Sư Van Hạnh,tertiary,1423,,,tertiary,,,,,Sư Van Hạnh,,,,,Sư Van Hạnh,,"[2498090051, 5758077802, 5058499920, 5058499915, 5058499891, 5598917851, 5058499906, 5058499903, 5058499913, 5058499910]",,,Su Van Hanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,tertiary,1424,,,tertiary,,,,,,,,,,,,"[366412106, 2498090051]",Su Van Hanh,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1425,,,primary,,,,,3 Tháng 2,,,,,3 Tháng 2,,"[4629359730, 2841256338, 4629703848]",,,3 Thang 2,,,,yes,,,,,no,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1426,,,primary,,,,,3 Tháng 2,,,,,,,"[4629381644, 4629359717]",,,,,,,yes,,,,,no,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1427,,,primary,,,,,3 Tháng 2,,,,,,,"[4629703848, 2934006866, 5057828781, 5057828776, 2289929124, 2433653213]",,,3 Thang 2,,,,yes,,,,,yes,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Lý Thái Tổ,primary,1428,,,primary,,,,,Lý Thái Tổ,,,,,,,"[2433653213, 4623087036, 2289929132, 5057828764, 5057828708, 5057828690, 3150775221, 5057828687, 2498090062, 5057828641, 366384363, 5057828620, 5057828618, 5042143292, 5057828597, 5057828604, 5057828601, 366412106, 5057828573, 5057828580, 5057828568, 3150775223, 411919629]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,primary,1429,,,primary,,,,,,,,,,,,"[4629703863, 4629703861]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1430,,,primary,,,,,3 Tháng 2,,,,,3 Tháng 2,,"[4629703861, 5462344908, 2433276964, 4629381644]",,,,,,,yes,,,,,no,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1431,,,primary,,,,,3 Tháng 2,,,,,,,"[4629703864, 2433276952, 5058499877, 5058499868, 5058499849, 366409140, 4646816753]",,,3 Thang 2,,,,yes,,,,,yes,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1432,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[4631390894, 5674570733, 5816931372, 366404649, 5816931355, 5816931421, 2934000190]",,,Nguyen Tri Phuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1433,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[366416137, 2934000190]",,,Nguyen Tri Phuong,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1434,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[2934000187, 5802993726, 2934000185, 4631390895]",,,Nguyen Tri Phuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,primary,1435,,,primary,,,,,,,,,,,,"[4631143724, 4631143716]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trần Hưng Ðạo,secondary,1436,,,secondary,,,,,Trần Hưng Ðạo,,,,,Trần Hưng Ðạo,,"[4631178582, 3160548762, 5816800364, 366446370, 3335337341]",,,Tran Hung Dao Street,,,,yes,,,陳興道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tran Hung Dao Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trần Hưng Ðạo,secondary,1437,,,secondary,,,,,Trần Hưng Ðạo,,,,,Trần Hưng Ðạo,,"[4631178581, 366432387, 4631178582]",,,Tran Hung Dao Street,,,,yes,,,陳興道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trần Hưng Ðạo,secondary,1438,,,secondary,,,,,Trần Hưng Ðạo,,,,,,,"[366451156, 5806004428, 3160554146, 5806004438, 5806004435, 4631762591, 3160548852, 5805962804, 5805962805, 5816774800, 366386196]",,,Tran Hung Dao Street,,,,yes,,,陳興道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trần Hưng Ðạo,secondary,1439,,,secondary,,,,,Trần Hưng Ðạo,,,,,,,"[366448311, 3160548763, 5816791148, 366444496, 5816800357, 4631178581]",,,Tran Hung Dao Street,,,,yes,,,陳興道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tran Hung Dao Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trần Hưng Ðạo,secondary,1440,,,secondary,,,,,Trần Hưng Ðạo,,,,,,,"[366386196, 5816774808, 3160548849, 5598913762, 5816774801, 5794854825, 366377903, 3160548764, 366438154, 5816791142, 366448311]",,,Tran Hung Dao Street,,,,yes,,,陳興道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Huỳnh Mẫn Đạt,tertiary,1441,,,tertiary,,,,,Huỳnh Mẫn Đạt,,,,,,,"[5794854825, 5816774815, 5816774818, 5794854826, 5794854827, 5805966980, 5805966984, 5794854828, 5805966988, 5794854829, 5805966992, 5794854830, 5598914634, 5598914627, 5598913799, 5598913794, 366371650, 5794771154, 5794771156]",,,Huynh Man Dat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1442,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[4631390895, 4621858728, 4631508798]",,,Nguyen Tri Phuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,primary,1443,,,primary,,,,,,,,,,,,"[5802993757, 5802993756, 5802993760, 4621858728]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,An Dương Vương,primary,1444,,,primary,,,,,An Dương Vương,,,,,An Dương Vương,,"[2300363363, 2498104608, 2498104606, 4621858730, 5805637520, 5805637517, 5805637530, 4631403301, 4631057700, 4631492083, 5802993758, 5802993757]",,Quan 5,An Duong Vuong Street,,,,yes,,,安阳王街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1445,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[4631508798, 4631057700]",,,Nguyen Tri Phuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1446,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[5802993759, 5802993756, 4631390894]",,,Nguyen Tri Phuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,secondary_link,1447,,,secondary_link,,,,,,,,,,,,"[4631738599, 4631738600]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Trần Hưng Ðạo,secondary,1448,,,secondary,,,,,Trần Hưng Ðạo,,,,,,,"[2364075322, 2364089048]",,,,,,,yes,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nguyễn Biểu,tertiary,1449,,,tertiary,,,,,Nguyễn Biểu,,,,,,,"[2364075322, 5814336835, 5814336830, 366368313, 5814336831, 366442519, 2692556789, 5814337691, 5814336827, 2692556787, 366442477, 2692556786, 5814337690, 366378659]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nguyễn Thị Nhỏ,tertiary,1450,,,tertiary,,,,,Nguyễn Thị Nhỏ,,,,,,,"[5778381642, 5778381643, 2434653576]",,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,tertiary,1451,,,tertiary,,,,,,,,,,,,"[5788625781, 5788625777]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1452,,,primary,,,,,3 Tháng 2,,,,,,,"[4628048104, 5073779466, 5778688839, 3150623836, 5778485953, 5778485954, 4631890826, 4632239802, 4631890834]",,Quan 11,3 Thang 2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1453,,,primary,,,,,3 Tháng 2,,,,,3 Tháng 2,,"[4632009841, 2302073743, 5051610933, 5051610931, 2302074154, 5285636173, 5051610929, 5051610927, 3150623838, 4629359725, 5285636177, 2841303665, 366461828, 366421645, 366478823, 366443260, 5051610759, 3150623840, 366379977]",,,3 Thang 2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1454,,,primary,,,,,3 Tháng 2,,,,,3 Tháng 2,,"[2433653225, 2433653226, 2841303664, 5073779489, 3150623839, 4627953644, 2433653232, 5778688826, 5778688832, 5073779461, 5073779463, 2433653211, 4628048104]",,Quan 11,3 Thang 2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1455,,,primary,,,,,3 Tháng 2,,,,,,,"[366379977, 5780574623, 366473383]",,,3 Thang 2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1456,,,primary,,,,,3 Tháng 2,,,,,,,"[4631890833, 5788625779, 5788625756, 3150623837, 2433653217, 4632009841]",,,3 Thang 2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Hàn Hải Nguyên,tertiary,1457,,,tertiary,,,,,Hàn Hải Nguyên,,,,,,,"[2434653584, 2434653583]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1458,,,primary,,,,,3 Tháng 2,,,,,3 Tháng 2,,"[2434653584, 6022344372, 5802716338, 5802716336, 366478072, 5552685832, 5552685824, 366447607, 5778381642, 5552685836, 2434653580, 4979973935, 2434653579, 4979973934, 6022611592, 4979973921, 6022611589, 6022611623, 5788625781, 5788625750, 5788625780, 4631890833]",,,3 Thang 2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Hàn Hải Nguyên,tertiary,1459,,,tertiary,,,,,Hàn Hải Nguyên,,,,,,,"[5802716334, 5552001488, 5802716337, 5802716340, 5802716339, 366368680]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,secondary,1460,,,secondary,,,,,,,,,,,,"[4632239801, 5788625780]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,secondary,1461,,,secondary,,,,,,,,,,,,"[5788625779, 4632239802]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lãnh Binh Thăng,tertiary,1462,,,tertiary,,,,,Lãnh Binh Thăng,,,,,,,"[5778381658, 4924631897, 4924631868, 4927819044, 4927819023, 366402755, 4927818801, 4927818802, 4927818803, 4927818804, 366471153, 5788625776, 5788625778]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Lý Thường Kiệt,primary,1463,,,primary,,,,,Lý Thường Kiệt,,,,,,,"[4636764466, 4636764480, 2233808761, 1606180428, 4628105872, 2498077592]",,,Ly Thuong Kiet; Lac Long Quan; Ly Thuong Kiet; Ly Thuong Kiet,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Lý Thường Kiệt,primary,1464,,,primary,,,,,Lý Thường Kiệt,,,,,,,"[4636764467, 5772558098, 5772558091, 3789093321, 2299409167, 4874288023, 4874288027, 3116882990, 2299409156, 3116882992, 2299409176, 2299419525, 2299409171, 2299409187, 2299409160, 3116882994, 3011828034, 2822187274, 4461998123, 3116882996, 2299409157, 4636764459]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Lý Thường Kiệt,primary,1465,,,primary,,,,,Lý Thường Kiệt,,,,,,,"[4636764472, 3116882995, 2299409166, 2233731931, 3011828036, 3116882993, 2233730987, 366438769, 1524323178, 2289930265, 2233725522, 1525911386, 5772508114, 5772508107, 3116882991, 4874288026, 4874288024, 4636764463, 5772301815, 366418292, 4636764466]",,,Ly Thuong Kiet; Lac Long Quan; Ly Thuong Kiet; Ly Thuong Kiet,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Cầu Phú An,tertiary,1466,,,tertiary,,,,,Cầu Phú An,,,,,,,"[4636963244, 5757778744, 5757778743, 383595862]",,,,,,,,,,,,,,1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lê Minh Xuân,tertiary,1467,,,tertiary,,,,,Lê Minh Xuân,,,,,,,"[3011828034, 366446625, 2822188437, 366457740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,unclassified,1468,,,unclassified,,,,,,,,,,,,"[2299409160, 2233730987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nghĩa Phát,tertiary,1469,,,tertiary,,,,,Nghĩa Phát,,,,,,,"[2299409156, 366430300, 366454766, 5772608659, 4639080770, 5772608660, 5772478044, 5772478036, 366403815, 5772478035, 5772478034, 5772478033, 5772478032, 4618442888, 5298119720, 5772478031, 5772478030, 5772478029, 5772478028, 5772478027, 5772478026, 5772478025, 5772478024, 5772478023, 5778872994, 5772478022, 4618443190, 5772478021, 5298121958, 5092125167, 5298156810, 4618443191, 5108956901, 5772478020, 5772478019, 5772478018]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,destination,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Hòa Hảo,secondary_link,1470,,,secondary_link,,,,,Hòa Hảo,,,,,,,"[366392714, 4623089043, 2934006868]",Ho Chi Minh,10,Hoa Hao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1471,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[1996654979, 4631143714, 4631143726, 4631143727]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lê Hồng Phong,tertiary,1472,,,tertiary,,,,,Lê Hồng Phong,,,,,,,"[4646816753, 2614395124, 5058497785, 5058497776, 5058497769, 5003306415, 2614395107, 5058497812, 2498090050, 5058497806, 5058497792, 5058497799, 5058497794, 411919584]",Ho chi Minh,10,Le Hong Phong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,tertiary,1473,,,tertiary,,,,,,,,,,,,"[4646769632, 2433279317]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1474,,,primary,,,,,3 Tháng 2,,,,,,,"[4646816753, 366469997, 4646769632, 698217101, 3462940803, 3462940804, 3462940800, 698217108, 2433279318, 5058500123, 5058500129, 5058500137, 5058500139, 5058500143, 2433279319, 5058500145, 5058500149, 5058500156, 5059499388, 366419521, 5059499412, 4932184789, 366475091, 366454773, 4646769634, 366451016, 5059499465, 4646788528, 5778212592, 5778212590, 2233112764, 701666210]",,,3 Thang 2,,,,yes,,,,,yes,yes,,,,,,,,no,,,,,3/2,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3 Tháng 2,primary,1475,,,primary,,,,,3 Tháng 2,,,,,,,"[4646816752, 3301809362, 3166367902, 4629145035, 3301809364, 4629703863]",,,,,,,yes,,,,,yes,yes,,,,,,,,no,,,,,3/2,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,tertiary,1476,,,tertiary,,,,,,,,,,,,"[4646816752, 4646816753]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lê Quang Sung,tertiary,1477,,,tertiary,,,,,Lê Quang Sung,,,,,,,"[1996655285, 5814201560, 4851518980, 4851518981, 1996745450]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
