segment_id,s_node_id,e_node_id,length,max_velocity,street_level,street_name,segment_type,long_snode,lat_snode,long_enode,lat_enode,street_type,src,dst,edge_index
21939,4447328661,4672043489,0.004,40.0,2,Vòng xoay Ngã Sáu Gò Vấp,primary,106.6798292,10.8265964,106.6798028,10.8265667,primary,6346,6939,2406
21950,373544408,1497276509,0.038,50.0,2,Điện Biên Phủ,primary,106.716054,10.8006159,106.7157865,10.8008421,primary,1301,2200,2407
21956,729523405,1497313122,0.061,50.0,2,Điện Biên Phủ,primary,106.714439,10.8012947,106.7138985,10.8014449,primary,2013,2245,2408
21959,2692283088,2692283089,0.014,50.0,2,Điện Biên Phủ,primary,106.7134465,10.801545,106.7133178,10.8015688,primary,4232,4233,2409
21967,5467207473,5326481852,0.03,40.0,4,Hoàng Minh Giám,tertiary,106.6768879,10.8123044,106.6767178,10.8120867,tertiary,7933,7782,2410
21968,5326481852,4672026875,0.051,40.0,4,Hoàng Minh Giám,tertiary,106.6767178,10.8120867,106.6764167,10.8117339,tertiary,7782,6935,2411
21969,4936387107,5360389238,0.01,40.0,2,Nguyễn Kiệm,primary,106.6792365,10.8244382,106.6792223,10.824345,primary,7224,7811,2412
21971,1393358827,5786142623,0.007,40.0,2,Nguyễn Kiệm,primary,106.6790432,10.8237819,106.6790281,10.8237119,primary,2141,10628,2413
21972,5786142623,1400686986,0.021,40.0,2,Nguyễn Kiệm,primary,106.6790281,10.8237119,106.6789881,10.8235257,primary,10628,2158,2414
21974,1393358809,5786142634,0.026,40.0,2,Nguyễn Kiệm,primary,106.6789553,10.8233571,106.6789285,10.8231231,primary,2140,10629,2415
21975,5786142634,1400686980,0.041,40.0,2,Nguyễn Kiệm,primary,106.6789285,10.8231231,106.6788861,10.8227518,primary,10629,2157,2416
21977,5786142754,1393358788,0.032,40.0,2,Nguyễn Kiệm,primary,106.6788659,10.8225185,106.6788405,10.8222265,primary,10630,2139,2417
21978,1393358788,1401875441,0.022,40.0,2,Nguyễn Kiệm,primary,106.6788405,10.8222265,106.6788186,10.8220272,primary,2139,2162,2418
21981,5740120160,5786142770,0.039,40.0,2,Nguyễn Kiệm,primary,106.6788203,10.8217486,106.6788278,10.8213933,primary,8492,10631,2419
21982,5786142770,366408915,0.004,40.0,2,Nguyễn Kiệm,primary,106.6788278,10.8213933,106.6788286,10.8213529,primary,10631,446,2420
21986,366455474,5719731373,0.034,40.0,2,Nguyễn Kiệm,primary,106.6787887,10.8197267,106.6787757,10.8194173,primary,1012,8142,2421
21988,1401875351,1401875338,0.052,40.0,2,Nguyễn Kiệm,primary,106.6787669,10.8192058,106.6787562,10.8187342,primary,2161,2160,2422
21989,1401875338,5783263375,0.03,40.0,2,Nguyễn Kiệm,primary,106.6787562,10.8187342,106.6787515,10.8184608,primary,2160,10622,2423
21992,4672016537,5786407158,0.06,40.0,2,Nguyễn Kiệm,primary,106.6787467,10.8178744,106.6787291,10.8173312,primary,6925,10632,2424
21993,5786407158,4719951872,0.039,40.0,2,Nguyễn Kiệm,primary,106.6787291,10.8173312,106.6787175,10.8169747,primary,10632,6967,2425
21994,4719951872,5719731382,0.013,40.0,2,Nguyễn Kiệm,primary,106.6787175,10.8169747,106.678712,10.8168567,primary,6967,8144,2426
21995,5719731382,5467207470,0.041,40.0,2,Nguyễn Kiệm,primary,106.678712,10.8168567,106.6786944,10.8164807,primary,8144,7931,2427
21996,5467207470,5467207471,0.02,40.0,2,Nguyễn Kiệm,primary,106.6786944,10.8164807,106.678701,10.8162962,primary,7931,7932,2428
21999,1392022036,2368114587,0.017,40.0,2,Nguyễn Kiệm,primary,106.6786918,10.8158221,106.678689,10.8156666,primary,2135,3806,2429
22000,2368114587,5737956354,0.047,40.0,2,Nguyễn Kiệm,primary,106.678689,10.8156666,106.6786699,10.8152416,primary,3806,8375,2430
22001,5737956354,3167044470,0.005,40.0,2,Nguyễn Kiệm,primary,106.6786699,10.8152416,106.6786676,10.8151898,primary,8375,4884,2431
22002,3167044470,4672016536,0.02,40.0,2,Nguyễn Kiệm,primary,106.6786676,10.8151898,106.6786676,10.8150054,primary,4884,6924,2432
22003,4672016536,1392022024,0.014,40.0,2,Nguyễn Kiệm,primary,106.6786676,10.8150054,106.6786595,10.814871,primary,6924,2134,2433
22004,1392022024,4672026874,0.023,40.0,2,Nguyễn Kiệm,primary,106.6786595,10.814871,106.6786569,10.8146602,primary,2134,6934,2434
22005,4672026874,2469693278,0.007,40.0,2,Nguyễn Kiệm,primary,106.6786569,10.8146602,106.6786466,10.8145951,primary,6934,3993,2435
22006,2469693278,4719951876,0.026,40.0,2,Nguyễn Kiệm,primary,106.6786466,10.8145951,106.6786185,10.8143542,primary,3993,6970,2436
22007,5762610094,3167004173,0.048,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.682117,10.7700697,106.6818135,10.7697557,tertiary,9255,4856,2437
22008,3167004173,5762610057,0.006,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6818135,10.7697557,106.6817717,10.7697125,tertiary,4856,9242,2438
22010,2289920282,706286088,0.018,40.0,4,Cầu Nguyễn Văn Cừ,tertiary,106.6872483,10.7523244,106.6871511,10.7521891,tertiary,3447,1914,2439
22013,1500226384,4066503729,0.031,40.0,3,Võ Văn Kiệt,trunk_link,106.5993627,10.715415,106.5992366,10.7151649,trunk_link,2251,5816,2440
22044,1394527833,366431746,0.024,40.0,4,Hồ Văn Huê,tertiary,106.6784338,10.8058889,106.6785389,10.8060882,tertiary,2144,703,2441
22046,1672907088,710021184,0.14,40.0,4,Trần Hữu Trang,unclassified,106.6753149,10.7935553,106.6765433,10.7931786,unclassified,2349,1917,2442
22048,1672907092,1672907088,0.07,40.0,4,Trần Hữu Trang,unclassified,106.674698,10.7937398,106.6753149,10.7935553,unclassified,2351,2349,2443
22050,1672907093,1672907092,0.072,40.0,4,Trần Hữu Trang,unclassified,106.6740703,10.7939426,106.674698,10.7937398,unclassified,2352,2351,2444
22052,2164847262,1672907093,0.018,40.0,4,Trần Hữu Trang,unclassified,106.6739225,10.7940149,106.6740703,10.7939426,unclassified,3166,2352,2445
22056,727568346,710021186,0.026,40.0,4,Trần Hữu Trang,unclassified,106.673609,10.7941429,106.6738506,10.7941198,unclassified,1985,1918,2446
22058,4415539426,727568346,0.025,40.0,4,Trần Hữu Trang,unclassified,106.6733795,10.7941324,106.673609,10.7941429,unclassified,6278,1985,2447
22060,727568373,4415539426,0.004,40.0,4,Trần Hữu Trang,unclassified,106.6733371,10.794123,106.6733795,10.7941324,unclassified,1987,6278,2448
22064,727568351,1706523344,0.021,40.0,4,Trần Hữu Trang,unclassified,106.673077,10.7940624,106.6732764,10.7940744,unclassified,1986,2357,2449
22065,2293477514,712140229,0.152,40.0,4,Trần Khắc Chân,tertiary,106.6784691,10.7993219,106.6774727,10.8002788,tertiary,3479,1930,2450
22066,712140229,5213699009,0.096,40.0,4,Trần Khắc Chân,tertiary,106.6774727,10.8002788,106.676765,10.800793,tertiary,1930,7747,2451
22067,5213699009,712140233,0.004,40.0,4,Trần Khắc Chân,tertiary,106.676765,10.800793,106.6767252,10.8008077,tertiary,7747,1931,2452
22069,2813676784,712140237,0.113,40.0,4,Trần Khắc Chân,tertiary,106.6766975,10.8008345,106.6758626,10.8014439,tertiary,4254,1932,2453
22070,366375452,3761201958,0.039,40.0,4,Trần Huy Liệu,tertiary,106.6775614,10.7993025,106.6775823,10.798951,tertiary,99,5568,2454
22078,366398854,5352159391,0.015,40.0,4,Trần Huy Liệu,tertiary,106.6776812,10.7970214,106.6776904,10.7968866,tertiary,322,7802,2455
22082,5765007161,3168063562,0.026,40.0,4,Trần Huy Liệu,tertiary,106.6777488,10.7960362,106.6777654,10.7957941,tertiary,9480,4896,2456
22125,3289613678,3289613679,0.507,60.0,1,Cầu Phú Mỹ,trunk,106.7400366,10.7428358,106.7441554,10.7449386,trunk,5125,5126,2457
22126,3289613679,3289613676,0.523,60.0,1,Cầu Phú Mỹ,trunk,106.7441554,10.7449386,106.7484952,10.7469406,trunk,5126,5123,2458
22127,3289613676,2657238748,0.526,60.0,1,Cầu Phú Mỹ,trunk,106.7484952,10.7469406,106.7528636,10.7489501,trunk,5123,4187,2459
22128,2657238748,714480343,0.148,60.0,1,Cầu Phú Mỹ,trunk,106.7528636,10.7489501,106.7540475,10.7496023,trunk,4187,1933,2460
22129,714480551,2657238749,0.149,60.0,1,Cầu Phú Mỹ,trunk,106.7539783,10.7497043,106.7527933,10.7490341,trunk,1949,4188,2461
22131,3289613681,3289613680,0.511,60.0,1,Cầu Phú Mỹ,trunk,106.7483935,10.7470262,106.7441524,10.7450815,trunk,5128,5127,2462
22132,3289613680,3289613677,0.512,60.0,1,Cầu Phú Mỹ,trunk,106.7441524,10.7450815,106.739988,10.742957,trunk,5127,5124,2463
22134,1767821166,2351812042,0.05,60.0,1,Cầu Phú Mỹ,trunk,106.7370808,10.7412839,106.7366838,10.7410543,trunk,2373,3720,2464
22137,714480425,1894609646,0.202,60.0,1,Cầu Phú Mỹ,trunk,106.7325959,10.7388742,106.7309557,10.7380216,trunk,1940,2474,2465
22138,1894609646,2351811226,0.048,60.0,1,Cầu Phú Mỹ,trunk,106.7309557,10.7380216,106.7305825,10.7377785,trunk,2474,3719,2466
22139,2351811226,2344160822,0.038,60.0,1,Cầu Phú Mỹ,trunk,106.7305825,10.7377785,106.7303132,10.7375548,trunk,3719,3670,2467
22142,714480579,1894609211,0.073,60.0,1,Cầu Phú Mỹ,trunk,106.7287952,10.7357075,106.7283828,10.7351845,trunk,1951,2473,2468
22143,1894609211,714480393,0.065,60.0,1,Cầu Phú Mỹ,trunk,106.7283828,10.7351845,106.7279543,10.7347762,trunk,2473,1937,2469
22146,714480602,714480536,0.074,60.0,1,Cầu Phú Mỹ,trunk,106.7271372,10.7342194,106.7265162,10.7339512,trunk,1953,1948,2470
22148,1894608663,714480503,0.034,60.0,1,Cầu Phú Mỹ,trunk,106.7260868,10.7338178,106.7257742,10.7337522,trunk,2472,1946,2471
22151,1894608411,2344021188,0.038,60.0,1,Cầu Phú Mỹ,trunk,106.7249463,10.7336958,106.7245948,10.7337185,trunk,2471,3669,2472
22154,1767821168,3289613682,0.228,40.0,4,Nguyễn Văn Quỳ,tertiary,106.7405148,10.7432943,106.7386847,10.7423029,tertiary,2374,5129,2473
22168,2329056769,5783327064,0.109,40.0,4,Nguyễn Văn Quỳ,tertiary,106.7322736,10.7387671,106.7313895,10.7383028,tertiary,3604,10623,2474
22237,5806378453,5806367942,0.07,40.0,3,Nguyễn Hữu Thọ,secondary,106.7070442,10.7122808,106.7066682,10.7127952,secondary,11006,11005,2475
22332,5772000331,366477611,0.086,60.0,1,Quốc lộ 1,trunk,106.6997559,10.8599,106.7005416,10.8598082,trunk,9910,1259,2476
22350,366429527,366474578,0.124,60.0,1,Quốc lộ 1,trunk,106.6818126,10.8612731,106.682951,10.8612036,trunk,681,1231,2477
22355,404465312,2427515524,0.016,80.0,1,Nguyễn Văn Linh,trunk,106.6573514,10.7209584,106.6572305,10.7208632,trunk,1327,3898,2478
22377,5795319699,1768404188,0.034,40.0,4,Khánh Hội,tertiary,106.6977387,10.7606879,106.6975418,10.7609283,tertiary,10790,2382,2479
22378,5795319699,1768404067,0.004,40.0,4,Khánh Hội,tertiary,106.6977387,10.7606879,106.6977663,10.7606542,tertiary,10790,2381,2480
22387,5778252019,5757501787,0.004,40.0,4,Ông Ích Khiêm,tertiary,106.6430415,10.7665422,106.6429996,10.7665527,tertiary,10305,9091,2481
22388,5778252019,5757501782,0.007,40.0,4,Ông Ích Khiêm,tertiary,106.6430415,10.7665422,106.6431057,10.766526,tertiary,10305,9086,2482
22389,5757501782,5778252019,0.007,40.0,4,Ông Ích Khiêm,tertiary,106.6431057,10.766526,106.6430415,10.7665422,tertiary,9086,10305,2483
22390,5757501782,366433881,0.008,40.0,4,Ông Ích Khiêm,tertiary,106.6431057,10.766526,106.6431813,10.766507,tertiary,9086,730,2484
22391,366433881,5757501782,0.008,40.0,4,Ông Ích Khiêm,tertiary,106.6431813,10.766507,106.6431057,10.766526,tertiary,730,9086,2485
22392,366433881,5757501733,0.036,40.0,4,Ông Ích Khiêm,tertiary,106.6431813,10.766507,106.6434905,10.7663947,tertiary,730,9077,2486
22393,5757501733,366433881,0.036,40.0,4,Ông Ích Khiêm,tertiary,106.6434905,10.7663947,106.6431813,10.766507,tertiary,9077,730,2487
22394,5757501733,3168349830,0.012,40.0,4,Ông Ích Khiêm,tertiary,106.6434905,10.7663947,106.6435977,10.7663558,tertiary,9077,4915,2488
22395,3168349830,5757501733,0.012,40.0,4,Ông Ích Khiêm,tertiary,106.6435977,10.7663558,106.6434905,10.7663947,tertiary,4915,9077,2489
22396,3168349830,5757501767,0.007,40.0,4,Ông Ích Khiêm,tertiary,106.6435977,10.7663558,106.6436642,10.7663339,tertiary,4915,9084,2490
22397,5757501767,3168349830,0.007,40.0,4,Ông Ích Khiêm,tertiary,106.6436642,10.7663339,106.6435977,10.7663558,tertiary,9084,4915,2491
22398,5757501767,4929132434,0.014,40.0,4,Ông Ích Khiêm,tertiary,106.6436642,10.7663339,106.6437896,10.7662865,tertiary,9084,7105,2492
22399,4929132434,5757501767,0.014,40.0,4,Ông Ích Khiêm,tertiary,106.6437896,10.7662865,106.6436642,10.7663339,tertiary,7105,9084,2493
22400,4929132434,5757501764,0.034,40.0,4,Ông Ích Khiêm,tertiary,106.6437896,10.7662865,106.6440906,10.7661929,tertiary,7105,9083,2494
22401,5757501764,4929132434,0.034,40.0,4,Ông Ích Khiêm,tertiary,106.6440906,10.7661929,106.6437896,10.7662865,tertiary,9083,7105,2495
22402,5757501764,4217006546,0.025,40.0,4,Ông Ích Khiêm,tertiary,106.6440906,10.7661929,106.6443048,10.7661102,tertiary,9083,6219,2496
22403,4217006546,5757501764,0.025,40.0,4,Ông Ích Khiêm,tertiary,106.6443048,10.7661102,106.6440906,10.7661929,tertiary,6219,9083,2497
22404,4217006546,4594381213,0.015,40.0,4,Ông Ích Khiêm,tertiary,106.6443048,10.7661102,106.6444382,10.7660646,tertiary,6219,6440,2498
22405,4594381213,4217006546,0.015,40.0,4,Ông Ích Khiêm,tertiary,106.6444382,10.7660646,106.6443048,10.7661102,tertiary,6440,6219,2499
22406,4594381213,6175932046,0.021,40.0,4,Ông Ích Khiêm,tertiary,106.6444382,10.7660646,106.6446207,10.7659998,tertiary,6440,11313,2500
22407,6175932046,4594381213,0.021,40.0,4,Ông Ích Khiêm,tertiary,106.6446207,10.7659998,106.6444382,10.7660646,tertiary,11313,6440,2501
22408,6175932046,5778252057,0.015,40.0,4,Ông Ích Khiêm,tertiary,106.6446207,10.7659998,106.6447584,10.765951,tertiary,11313,10316,2502
22409,5778252057,6175932046,0.015,40.0,4,Ông Ích Khiêm,tertiary,106.6447584,10.765951,106.6446207,10.7659998,tertiary,10316,11313,2503
22410,5778252057,5758065177,0.008,40.0,4,Ông Ích Khiêm,tertiary,106.6447584,10.765951,106.6448309,10.7659314,tertiary,10316,9188,2504
22411,5758065177,5778252057,0.008,40.0,4,Ông Ích Khiêm,tertiary,106.6448309,10.7659314,106.6447584,10.765951,tertiary,9188,10316,2505
22412,5758065177,366450769,0.089,40.0,4,Ông Ích Khiêm,tertiary,106.6448309,10.7659314,106.6456029,10.7656638,tertiary,9188,961,2506
22413,366450769,5758065177,0.089,40.0,4,Ông Ích Khiêm,tertiary,106.6456029,10.7656638,106.6448309,10.7659314,tertiary,961,9188,2507
22414,366450769,5758065178,0.028,40.0,4,Ông Ích Khiêm,tertiary,106.6456029,10.7656638,106.6458526,10.7655791,tertiary,961,9189,2508
22415,5758065178,366450769,0.028,40.0,4,Ông Ích Khiêm,tertiary,106.6458526,10.7655791,106.6456029,10.7656638,tertiary,9189,961,2509
22416,5758065178,5778381609,0.003,40.0,4,Ông Ích Khiêm,tertiary,106.6458526,10.7655791,106.6458859,10.7655664,tertiary,9189,10366,2510
22417,5778381609,5758065178,0.003,40.0,4,Ông Ích Khiêm,tertiary,106.6458859,10.7655664,106.6458526,10.7655791,tertiary,10366,9189,2511
22418,5778381609,5758065179,0.016,40.0,4,Ông Ích Khiêm,tertiary,106.6458859,10.7655664,106.6460257,10.7655132,tertiary,10366,9190,2512
22419,5758065179,5778381609,0.016,40.0,4,Ông Ích Khiêm,tertiary,106.6460257,10.7655132,106.6458859,10.7655664,tertiary,9190,10366,2513
22420,5758065179,5758065180,0.038,40.0,4,Ông Ích Khiêm,tertiary,106.6460257,10.7655132,106.6463512,10.7653711,tertiary,9190,9191,2514
22421,5758065180,5758065179,0.038,40.0,4,Ông Ích Khiêm,tertiary,106.6463512,10.7653711,106.6460257,10.7655132,tertiary,9191,9190,2515
22422,5758065180,5758065181,0.013,40.0,4,Ông Ích Khiêm,tertiary,106.6463512,10.7653711,106.6464629,10.7653269,tertiary,9191,9192,2516
22423,5758065181,5758065180,0.013,40.0,4,Ông Ích Khiêm,tertiary,106.6464629,10.7653269,106.6463512,10.7653711,tertiary,9192,9191,2517
22424,5757501798,5757501807,0.009,40.0,4,Lạc Long Quân,tertiary,106.6422433,10.7662165,106.6422269,10.7661357,tertiary,9102,9111,2518
22425,5757501807,5757501798,0.009,40.0,4,Lạc Long Quân,tertiary,106.6422269,10.7661357,106.6422433,10.7662165,tertiary,9111,9102,2519
22426,5757501807,5757501806,0.016,40.0,4,Lạc Long Quân,tertiary,106.6422269,10.7661357,106.6422074,10.7659874,tertiary,9111,9110,2520
22427,5757501806,5757501807,0.016,40.0,4,Lạc Long Quân,tertiary,106.6422074,10.7659874,106.6422269,10.7661357,tertiary,9110,9111,2521
22428,5757501806,5778168933,0.018,40.0,4,Lạc Long Quân,tertiary,106.6422074,10.7659874,106.6422109,10.7658234,tertiary,9110,10265,2522
22429,5778168933,5757501806,0.018,40.0,4,Lạc Long Quân,tertiary,106.6422109,10.7658234,106.6422074,10.7659874,tertiary,10265,9110,2523
22430,5778168933,5778168934,0.02,40.0,4,Lạc Long Quân,tertiary,106.6422109,10.7658234,106.6422147,10.7656406,tertiary,10265,10266,2524
22431,5778168934,5778168933,0.02,40.0,4,Lạc Long Quân,tertiary,106.6422147,10.7656406,106.6422109,10.7658234,tertiary,10266,10265,2525
22432,5778168934,5758029905,0.007,40.0,4,Lạc Long Quân,tertiary,106.6422147,10.7656406,106.6422145,10.7655715,tertiary,10266,9170,2526
22433,5758029905,5778168934,0.007,40.0,4,Lạc Long Quân,tertiary,106.6422145,10.7655715,106.6422147,10.7656406,tertiary,9170,10266,2527
22434,5758029905,5758029903,0.022,40.0,4,Lạc Long Quân,tertiary,106.6422145,10.7655715,106.6422085,10.7653656,tertiary,9170,9169,2528
22435,5758029903,5758029905,0.022,40.0,4,Lạc Long Quân,tertiary,106.6422085,10.7653656,106.6422145,10.7655715,tertiary,9169,9170,2529
22436,5758029903,5758029901,0.005,40.0,4,Lạc Long Quân,tertiary,106.6422085,10.7653656,106.6422082,10.7653134,tertiary,9169,9168,2530
22437,5758029901,5758029903,0.005,40.0,4,Lạc Long Quân,tertiary,106.6422082,10.7653134,106.6422085,10.7653656,tertiary,9168,9169,2531
22438,5758029901,4929861391,0.031,40.0,4,Lạc Long Quân,tertiary,106.6422082,10.7653134,106.6422014,10.765029,tertiary,9168,7124,2532
22439,4929861391,5758029901,0.031,40.0,4,Lạc Long Quân,tertiary,106.6422014,10.765029,106.6422082,10.7653134,tertiary,7124,9168,2533
22440,4929861391,366429494,0.056,40.0,4,Lạc Long Quân,tertiary,106.6422014,10.765029,106.6421906,10.7645251,tertiary,7124,679,2534
22441,366429494,4929861391,0.056,40.0,4,Lạc Long Quân,tertiary,106.6421906,10.7645251,106.6422014,10.765029,tertiary,679,7124,2535
