id,s_node_id,e_node_id
9619,9158,9157
9620,9157,1113
9621,6423,1113
9622,9156,7412
9623,9333,1138
9624,1138,9334
9625,9338,9059
9626,9622,9625
9627,9624,9623
9628,9679,9678
9629,9678,9677
9630,9674,9681
9631,9699,9700
9632,9137,9136
9633,9136,9904
9634,9135,9134
9635,8048,9702
9636,9703,9704
9637,9907,9906
9638,9911,484
9639,9708,4824
9640,4569,6243
9641,9790,9791
9642,9825,9853
9643,9827,9828
9644,9828,9829
9645,9829,9831
9646,9830,9832
9647,9832,9833
9648,9833,9823
9649,9823,11202
9650,11202,11203
9651,11203,9593
9652,9848,9849
9653,7319,4212
9654,4212,4213
9655,9899,611
9656,9673,9962
9657,9961,9957
9658,9994,9993
9659,9997,9960
9660,9959,9958
9661,9986,9985
9662,9991,9990
9663,9989,9988
9664,9987,9974
9665,9976,9973
9666,9992,9975
9667,9984,9983
9668,9982,9972
9669,9981,9971
9670,9980,9970
9671,9979,9978
9672,4494,10077
9673,9608,4494
9674,9611,9608
9675,328,4426
9676,3825,3822
9677,3823,3824
9678,69,2489
9679,10017,544
9680,10058,2526
9681,10178,10184
9682,10185,10186
9683,10081,10080
9684,10080,10079
9685,10079,10078
9686,10078,10071
9687,10071,10070
9688,10070,10069
9689,10069,10068
9690,10176,10077
9691,10177,10067
9692,10098,10099
9693,10099,10100
9694,10101,10102
9695,10102,10103
9696,10104,10105
9697,10106,10187
9698,10187,10183
9699,10182,10181
9700,10181,10180
9701,10180,10179
9702,10076,10063
9703,10075,10074
9704,10073,10072
9705,10084,10243
9706,10243,10085
9707,10241,10083
9708,10086,10242
9709,10087,10244
9710,10244,10088
9711,10088,10089
9712,10089,10090
9713,10090,10091
9714,10091,10092
9715,10092,10093
9716,10093,10174
9717,10174,10094
9718,10095,10096
9719,10097,10065
9720,10065,10062
9721,10061,10060
9722,10175,10177
9723,10108,662
9724,10191,10190
9725,10159,10162
9726,9892,6973
9727,7621,7606
9728,10253,10252
9729,10255,10256
9730,10268,10269
9731,10268,10267
9732,10293,10271
9733,10271,10293
9734,10310,10311
9735,10311,10312
9736,10312,10313
9737,7855,9062
9738,10334,10333
9739,1751,9395
9740,7186,10463
9741,10462,7185
9742,7184,7183
9743,7182,7181
9744,9382,9048
9745,9048,7180
9746,7180,9047
9747,9047,9049
9748,9049,7179
9749,9124,9407
9750,7178,7177
9751,7177,7176
9752,9418,7175
9753,7175,7170
9754,7170,7174
9755,7174,10461
9756,10417,2761
9757,10420,10421
9758,10442,2509
9759,10443,10444
9760,10424,10427
9761,10427,4523
9762,2484,2490
9763,10439,10438
9764,10437,10436
9765,10436,10435
9766,10435,10434
9767,10434,10433
9768,10433,10432
9769,10431,10430
9770,10430,10429
9771,10429,10428
9772,10445,10446
9773,10447,10448
9774,10449,10450
9775,10451,10452
9776,10453,10454
9777,10454,10455
9778,10455,10456
9779,10457,10458
9780,7173,7172
9781,6983,2746
9782,880,7769
9783,10495,7769
9784,575,10495
9785,10497,10496
9786,3519,1269
9787,10525,7260
9788,3560,3154
9789,10658,10650
9790,3346,3333
9791,1024,3336
9792,10706,10702
9793,10702,10707
9794,10707,10703
9795,10703,10708
9796,10708,10704
9797,10704,10709
9798,10709,10705
9799,10705,10710
9800,10710,6701
9801,10754,10753
9802,10753,10754
9803,10769,10768
9804,10768,10767
9805,10767,10766
9806,10766,10921
9807,10921,10922
9808,10922,10765
9809,2425,2426
9810,10800,10801
9811,10794,10808
9812,10809,10807
9813,10810,10806
9814,10811,10805
9815,10805,10812
9816,10815,10814
9817,10817,10816
9818,10819,10821
9819,10803,10823
9820,10826,10827
9821,10825,10828
9822,10804,10830
9823,10832,10833
9824,10833,10831
9825,10802,10797
9826,10796,10795
9827,10834,10835
9828,10798,10799
9829,11019,11018
9830,11017,11020
9831,11020,10865
9832,10866,10852
9833,10854,10863
9834,10855,10851
9835,10856,10857
9836,10857,10858
9837,10858,10859
9838,11035,6483
9839,10884,10880
9840,10880,10881
9841,10881,10882
9842,3952,10888
9843,10888,10887
9844,10887,6435
9845,8512,7235
9846,11012,11011
9847,11021,11022
9848,11028,3723
9849,7733,11028
9850,2575,178
9851,178,11060
9852,7426,7425
9853,11069,2608
9854,11069,8070
9855,8070,11069
9856,8070,2640
9857,2640,8070
9858,2569,2598
9859,2598,6544
9860,6544,2571
9861,2571,2613
9862,2613,2605
9863,2605,2589
9864,960,2650
9865,6556,6731
9866,6580,11074
9867,11074,11071
9868,11071,6543
9869,11094,6618
9870,6612,11095
9871,11116,11117
9872,1908,1907
9873,1907,2145
9874,2145,11142
9875,11142,11128
9876,2146,1006
9877,2192,893
9878,893,1133
9879,1133,2191
9880,765,8158
9881,8158,1893
9882,151,2099
9883,2099,9386
9884,9386,1211
9885,1211,4338
9886,9388,5457
9887,5457,2108
9888,2108,8164
9889,8164,1974
9890,1974,3697
9891,3697,5478
9892,3619,8582
9893,497,9409
9894,4372,497
9895,4372,9410
9896,9410,4372
9897,9357,9410
9898,9357,9352
9899,9352,9357
9900,5575,5576
9901,9217,2555
9902,1701,1700
9903,4998,1625
9904,1625,1725
9905,471,6554
9906,2615,2085
9907,2085,2583
9908,2583,1869
9909,1869,2576
9910,2576,6583
9911,6583,6689
9912,6689,11091
9913,11091,2581
9914,2581,4999
9915,4999,6579
9916,6624,11152
9917,11152,11153
9918,8820,8819
9919,1186,6314
9920,9835,9822
9921,9822,9834
9922,7300,8504
9923,3673,3672
9924,5659,11226
9925,11213,4290
9926,4290,4287
9927,4287,5112
9928,11214,4289
9929,4289,11213
9930,11216,11217
9931,4288,11222
9932,11220,11221
9933,11208,11225
9934,5378,11210
9935,5383,4549
9936,11236,4343
9937,1813,7852
9938,7852,444
9939,444,516
9940,516,7847
9941,7847,160
9942,9479,5209
9943,5209,1051
9944,1051,2740
9945,2740,2758
9946,2758,5208
9947,5208,847
9948,847,1165
9949,1165,7846
9950,2756,4371
9951,1132,4702
9952,4702,659
9953,10270,10274
9954,10274,273
9955,273,10272
9956,10272,2515
9957,11237,11238
9958,7851,1814
9959,8511,6484
9960,6485,6884
9961,6884,9931
9962,9931,11163
9963,7930,6879
9964,6482,2394
9965,2394,4519
9966,2392,4302
9967,11279,11280
9968,2148,9038
9969,9038,4886
9970,4886,2149
9971,2149,4299
9972,4299,2150
9973,2150,2151
9974,2151,6921
9975,6921,2152
9976,2152,2153
9977,2153,8265
9978,8265,8266
9979,8266,4885
9980,4885,3995
9981,1714,9928
9982,9928,4816
9983,4816,1797
9984,1797,7799
9985,9927,3269
9986,10283,1696
9987,1696,4812
9988,9948,9947
9989,1716,1418
9990,1418,1419
9991,1419,7805
9992,7805,1417
9993,1784,10338
9994,1789,10338
9995,10282,1789
9996,1711,10282
9997,10276,1711
9998,1400,10276
9999,1737,1400
10000,1590,9947
10001,1590,3281
10002,3281,1590
10003,1352,1350
10004,1350,9950
10005,1353,1530
10006,1349,1345
10007,1345,1652
10008,1652,1342
10009,1342,1347
10010,1546,1348
10011,1348,1513
10012,1513,1355
10013,1355,1356
10014,1356,2727
10015,1480,10343
10016,10343,4986
10017,4986,1739
10018,1739,10337
10019,10337,1393
10020,1393,10344
10021,10344,1363
10022,10342,1753
10023,1392,2115
10024,6468,1388
10025,1388,1683
10026,7707,11285
